movieId,movieTitle,movieDescription,movieKeywords,movieCast,movieDirector,movieProduction,movieRuntime,movieGenre,movieTagline,movieRating,movieCover 
2617,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",saving the world artificial intelligence rebel cyborg shotgun,Arnold Schwarzenegger Michael Biehn Linda Hamilton Paul Winfield Lance Henriksen,James Cameron,Orion Pictures Pacific Western Hemdale Film Cinema 84 Euro Film Funding ,108,Action Thriller Science Fiction,Your future is in his hands.,default_video.mp4,https://image.tmdb.org/t/p/w500//qvktm0BHcnmDpul4Hz01GIazWPr.jpg,0,1,5.0
2618,"Good bye, Lenin!",An affectionate and refreshing East/West-Germany comedy about a boy who’s mother was in a coma while the Berlin wall fell and when she wakes up he must try to keep her from learning what happen (since she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,bureaucracy berlin wall police state coma loss of mother,Daniel Br\u00fchl Katrin Sass Chulpan Khamatova Maria Simon Florian Lukas,Wolfgang Becker,WDR Arte X-Filme Creative Pool ,121,Comedy Drama Romance,The German Democratic Republic lives on -- in 79 square meters!,default_video.mp4,https://image.tmdb.org/t/p/w500//qWzlLgjX2elFshaUHPk0iofsWUY.jpg,0,1,5.0
2619,The Damned United,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor",england leeds united sport brighton soccer,Michael Sheen Timothy Spall Colm Meaney Jim Broadbent Maurice Roeves,Tom Hooper,BBC Films Columbia Pictures Corporation Screen Yorkshire Left Bank Pictures Screen Yorkshire Production Fund ,97,Drama,They love me for what I'm not... ...they hate me for what I am.,default_video.mp4,https://image.tmdb.org/t/p/w500//ftlbCma6QoRiZgiflVmLuPKHrkq.jpg,0,1,5.0
2620,The Return of the Living Dead,"When a bumbling pair of employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to re-animate as they go on a rampage seeking their favorite food: brains!",female nudity crematorium nudity punk company,Clu Gulager James Karen Don Calfa Thom Mathews John Philbin,Dan O'Bannon,Hemdale Film Corporation Fox Films Ltd. Cinema 84 ,91,Comedy Horror,They're Back From The Grave and Ready To Party!,default_video.mp4,https://image.tmdb.org/t/p/w500//qVTFBabgnWz4jZ8wOQRYZI5EITF.jpg,0,1,5.0
2621,Mallrats,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",sex game show slacker shopping mall,Jason Lee Jeremy London Shannen Doherty Claire Forlani Ben Affleck,Kevin Smith,Gramercy Pictures Alphaville Films View Askew Productions ,94,Romance Comedy,They're not there to shop. They're not there to work. They're just there.,default_video.mp4,https://image.tmdb.org/t/p/w500//q5xdLX9qZmKgrKFIjVsaTlfVQbC.jpg,0,1,5.0
2622,Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",flying car street gang running graduation musical,John Travolta Olivia Newton-John Stockard Channing Jeff Conaway Didi Conn,Randal Kleiser,Paramount Pictures Robert Stigwood Organization (RSO) ,110,Romance,Grease is the word,default_video.mp4,https://image.tmdb.org/t/p/w500//czVhhAaSBFpakur7U8pOIDV9NUG.jpg,0,1,5.0
2623,Platoon,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",famous score hero mine vietnam war village,Tom Berenger Charlie Sheen Willem Dafoe Forest Whitaker John C. McGinley,Oliver Stone,Orion Pictures Hemdale Film Corporation ,120,Drama War Action,The first casualty of war is innocence.,default_video.mp4,https://image.tmdb.org/t/p/w500//m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg,0,1,5.0
2624,Fahrenheit 9/11,Michael Moore's view on what happened to the United States after September 11; and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.,usa president jihad saudi arabia war on terror iraq,Robert De Niro Michael Moore George W. Bush Ben Affleck Stevie Wonder,Michael Moore,BIM Distribuzione Fellowship Adventure Group ,122,Documentary,Controversy... what controversy?,default_video.mp4,https://image.tmdb.org/t/p/w500//fqYHw4cCgEbbWqhA4MIuWKZZ4RA.jpg,0,1,5.0
2625,Butch Cassidy and the Sundance Kid,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",wyoming historical figure loot sharing,Paul Newman Robert Redford Katharine Ross Strother Martin Henry Jones,George Roy Hill,Twentieth Century Fox Film Corporation Campanile Productions Newman-Foreman Productions ,110,History Drama Western Crime,"Not that it matters, but most of it is true.",default_video.mp4,https://image.tmdb.org/t/p/w500//oDpDXln1x3sbnt8wQBKsU6J5txT.jpg,0,1,5.0
2626,Mary Poppins,"The movie combines a diverting story, songs, color and sequences of live action blended with the movements of animated figures. Mary Poppins is a kind of Super-nanny who flies in with her umbrella in response to the request of the Banks children and proceeds to put things right with the aid of her rather extraordinary magical powers before flying off again.",london england dancing parents kids relationship bank brother sister relationship,Julie Andrews Dick Van Dyke David Tomlinson Glynis Johns Hermione Baddeley,Robert Stevenson,Walt Disney Productions ,139,Comedy Family Fantasy,It's supercalifragilisticexpialidocious!,default_video.mp4,https://image.tmdb.org/t/p/w500//yO8UyO86uNBq12wroZLg2GpYQp3.jpg,0,1,5.0
2627,Ordinary People,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together.",post traumatic stress  disorder depression suicide attempt grief dysfunctional family,Donald Sutherland Mary Tyler Moore Judd Hirsch Timothy Hutton M. Emmet Walsh,Robert Redford,Paramount Pictures Wildwood Enterprises ,124,Drama,Everything is in its proper place...except the past.,default_video.mp4,https://image.tmdb.org/t/p/w500//kPt2AQiSP39g3I1TtAnjSGQwN9S.jpg,0,1,5.0
2628,West Side Story,"In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.",slum street gang love at first sight showdown puerto rican,Natalie Wood Richard Beymer Russ Tamblyn Rita Moreno George Chakiris,Robert Wise,United Artists Seven Arts Mirisch Pictures ,152,Crime Drama Music,The screen achieves one of the great entertainments in the history of motion pictures,default_video.mp4,https://image.tmdb.org/t/p/w500//7o6U45wrl84BuNj0VdE9BnJ8Mh0.jpg,0,1,5.0
2629,Caddyshack,"At an exclusive country club, an ambitious young caddy, Danny Noonan, eagerly pursues a caddy scholarship in hopes of attending college and, in turn, avoiding a job at the lumber yard. In order to succeed, he must first win the favour of the elitist Judge Smails, and then the caddy golf tournament which Smails sponsors.",golf underwear sport golf course gopher,Chevy Chase Rodney Dangerfield Ted Knight Michael O'Keefe Bill Murray,Harold Ramis,Orion Pictures Warner Bros. ,98,Comedy,The snobs against the slobs!,default_video.mp4,https://image.tmdb.org/t/p/w500//8mS6b2ATYjynchFX9trkzwm5mjA.jpg,0,1,5.0
2630,The Brothers,"This is the story of four African-American ""yuppies"" (a banker, a doctor, a lawyer, and a ""playboy"") who call themselves ""The Brothers"". When the playboy gets engaged, the other three friends find themselves having to come to terms with their own issues of commitment and honesty...",independent film track and field gangster rap,Morris Chestnut D. L. Hughley Bill Bellamy Shemar Moore Tatyana Ali,Gary Hardwick,,106,Comedy Drama Romance,,default_video.mp4,https://image.tmdb.org/t/p/w500//v6J7QGCSrtvwvqAt6783BbO3h61.jpg,0,1,5.0
2631,The Wood,"In the panicky, uncertain hours before his wedding, a groom with prenuptial jitters and his two best friends reminisce about growing up together in the middle-class African-American neighborhood of Inglewood, California. Flashing back to the twenty-something trio's childhood exploits, the memories capture the mood and nostalgia of the '80s era.",,Omar Epps Richard T. Jones Taye Diggs Malinda Williams Sean Nelson,Rick Famuyiwa,MTV Films ,106,Comedy Drama Romance,From best friends to best men.,default_video.mp4,https://image.tmdb.org/t/p/w500//yEWMSJHkzMLgsTgsvR5TxuP3lBt.jpg,0,1,5.0
2632,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",law relatives theft criminal criminal mastermind,Stephen Baldwin Gabriel Byrne Chazz Palminteri Kevin Pollak Pete Postlethwaite,Bryan Singer,Blue Parrot Productions Bad Hat Harry Productions ,106,Drama Crime Thriller,Five Criminals. One Line Up. No Coincidence.,default_video.mp4,https://image.tmdb.org/t/p/w500//bUPmtQzrRhzqYySeiMpv7GurAfm.jpg,0,1,5.0
2633,A Nightmare on Elm Street 5: The Dream Child,"Alice, having survived the previous installment of the Nightmare series, finds the deadly dreams of Freddy Krueger starting once again. This time, the taunting murderer is striking through the sleeping mind of Alice's unborn child. His intention is to be ""born again"" into the real world. The only one who can stop Freddy is his dead mother, but can Alice free her spirit in time to save her own son?",nun baby monster asylum nightmare,Robert Englund Lisa Wilcox Erika Anderson Valorie Armstrong Michael Ashton,Stephen Hopkins,New Line Cinema ,89,Horror Thriller,"Now Freddy’s a daddy, he’s killing for two.",default_video.mp4,https://image.tmdb.org/t/p/w500//6Mrk5SK017PjjOIokUbmX8Qkzf1.jpg,0,1,5.0
2634,National Lampoon’s Van Wilder,"Van Wilder has been attending college for far too many years and is scared to graduate, but Van’s father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea – throwing parties. However, when the college magazine finds out and reporter, Gwen is sent to do a story on Van Wilder, things get a little complicated.",male nudity female nudity sex college locker room,Ryan Reynolds Tara Reid Tim Matheson Kal Penn Simon Helberg,Walt Becker,Tapestry Films Artisan Entertainment ,92,Comedy Romance,Don't Graduate. Celebrate.,default_video.mp4,https://image.tmdb.org/t/p/w500//hl19MAS9hV5QkkUdZuoLleDuNH9.jpg,0,1,5.0
2635,The Wrestler,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback.",supermarket heart attack ambition daughter wrestling,Mickey Rourke Marisa Tomei Evan Rachel Wood Mark Margolis Todd Barry,Darren Aronofsky,Saturn Films Wild Bunch Protozoa Pictures Top Rope ,109,Drama Romance,Love. Pain. Glory.,default_video.mp4,https://image.tmdb.org/t/p/w500//6OTR8dSoNGjWohJNo3UhIGd3Tj.jpg,0,1,5.0
2636,Duel in the Sun,"Beautiful half-breed Pearl Chavez becomes the ward of her dead father's first love and finds herself torn between her sons, one good and the other bad.",half breed,Jennifer Jones Joseph Cotten Gregory Peck Lionel Barrymore Herbert Marshall,King Vidor,The Selznik Studio Vanguard Films ,144,Western,Emotions . . . As Violent As The Wind-Swept Prairie !,default_video.mp4,https://image.tmdb.org/t/p/w500//9bBIP43d3dq5BlLyLjpoBMxy9d0.jpg,0,1,5.0
2637,Best in Show,"The tension is palpable, the excitement is mounting and the heady scent of competition is in the air as hundreds of eager contestants from across America prepare to take part in what is undoubtedly one of the greatest events of their lives -- the Mayflower Dog Show. The canine contestants and their owners are as wondrously diverse as the great country that has bred them.",illinois pet shop poodle independent film mockumentary,Jay Brazeau Parker Posey Michael Hitchcock Catherine O'Hara Eugene Levy,Christopher Guest,Castle Rock Entertainment ,90,Comedy,Some pets deserve a little more respect than others.,default_video.mp4,https://image.tmdb.org/t/p/w500//kVNaXzoX64YwLC99o4gXyKPnplS.jpg,0,1,5.0
2638,Escape from New York,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.",taxi street gang usa president war veteran hostage,Kurt Russell Lee Van Cleef Ernest Borgnine Donald Pleasence Isaac Hayes,John Carpenter,AVCO Embassy Pictures Goldcrest Films International International Film Investors City Film ,99,Science Fiction Action,1997. New York City is now a maximum security prison. Breaking out is impossible. Breaking in is insane.,default_video.mp4,https://image.tmdb.org/t/p/w500//yreqWiQ7IOkXWVB2Tz4LJIs7xqA.jpg,0,1,5.0
2639,School Daze,In the South of the United States are taking place confrontations between two groups of students who have different ideas and are not able to accept the one of the oponent.,musical,Samuel L. Jackson Laurence Fishburne Giancarlo Esposito Tisha Campbell-Martin Ossie Davis,Spike Lee,Columbia Pictures 40 Acres & A Mule Filmworks ,121,Comedy Drama,,default_video.mp4,https://image.tmdb.org/t/p/w500//vnfjKHcmah7ReMxLNF18JMXFgSZ.jpg,0,1,5.0
2640,Daddy Day Camp,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",competition grandfather grandson relationship vomit summer camp toilet,Cuba Gooding Jr. Tamala Jones Paul Rae Lochlyn Munro Richard Gant,Fred Savage,Revolution Studios TriStar Pictures ,89,Comedy Family,The summer is going to be in tents.,default_video.mp4,https://image.tmdb.org/t/p/w500//fhuhSVb3j8SShe6FhnVUAfSRg6h.jpg,0,1,5.0
2641,一個好人,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,journalist martial arts cook drug dealer,Jackie Chan Richard Norton Miki Lee Gabrielle Fitzpatrick Karen McLymont,Sammo Hung,Golden Harvest Company ,113,Crime Action Comedy,Fight first. Apologize later.,default_video.mp4,https://image.tmdb.org/t/p/w500//wAAt2gvbkbeefzjd06GPfkdfUho.jpg,0,1,5.0
2642,A Mighty Wind,"In ""A Mighty Wind"", director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell tell the story of 60's-era folk musicians, who inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall.",mockumentary folk singer,Bob Balaban Christopher Guest John Michael Higgins Eugene Levy Jane Lynch,Christopher Guest,Castle Rock Entertainment ,91,Comedy Music,"Back together for the first time, again.",default_video.mp4,https://image.tmdb.org/t/p/w500//jF6VEzBIgNaqdZi38CQnxSdM1z8.jpg,0,1,5.0
2643,Mystic Pizza,Three teenage girls come of age while working at a pizza parlor in Mystic Connecticut.,independent film commitment lobster portuguese american,Annabeth Gish Julia Roberts Lili Taylor Vincent D'Onofrio William R. Moses,Donald Petrie,Night Light Films The Samuel Goldwyn Company ,104,Comedy Drama Romance,A Romantic Comedy With The Works,default_video.mp4,https://image.tmdb.org/t/p/w500//of7XkpzU0AsnFxMwrmZfBBvkgxw.jpg,0,1,5.0
2644,Sliding Doors,"Gwyneth Paltrow plays London publicist Helen, effortlessly sliding between parallel storylines that show what happens if she does or does not catch a train back to her apartment. Love. Romantic entanglements. Deception. Trust. Friendship. Comedy. All come into focus as the two stories shift back and forth, overlap and surprisingly converge.",double life commercial fantasy chance marketing,Gwyneth Paltrow John Hannah John Lynch Jeanne Tripplehorn Zara Turner,Peter Howitt,Paramount Pictures Miramax Films Intermedia Films Mirage Enterprises ,99,Comedy Drama Fantasy Romance,What if one split second sent your life in two completely different directions?.,default_video.mp4,https://image.tmdb.org/t/p/w500//s8VOVTywXZIIHqdEjkCZziH0ebq.jpg,0,1,5.0
2645,Tales from the Hood,A strange funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,prison child abuse ku klux klan police brutality ghetto,Clarence Williams III Corbin Bernsen David Alan Grier Wings Hauser Duane Whitaker,Rusty Cundieff,40 Acres & A Mule Filmworks Savoy Pictures ,98,Crime Horror Thriller,Chill or be Chilled,default_video.mp4,https://image.tmdb.org/t/p/w500//aucCksHgLEEDTxEug36w8MaGfxB.jpg,0,1,5.0
2646,The Last King of Scotland,"Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.",dictator 1970s general kidnapping naivety,Forest Whitaker James McAvoy Simon McBurney Gillian Anderson Kerry Washington,Kevin Macdonald,Fox Searchlight Pictures Cowboy Films DNA Films Scottish Screen UK Film Council Filmfour Slate Films Tatfilm ,121,Drama,Charming. Magnetic. Murderous.,default_video.mp4,https://image.tmdb.org/t/p/w500//quckyadj0bYCzIXMDIi4lrwJfth.jpg,0,1,5.0
2647,Halloween 5: The Revenge of Michael Myers,"Presumed dead after a shoot-out with the Haddonfield police, Michael Myers is secretly nursed back to health -- and returns a year later to kill again and once more targets his young niece, Jamie. Jamie is now recovering in the local children's hospital after attacking her stepmother and losing her voice. Her mental link with her evil uncle may be the key to uprooting her family tree.",sheriff barn black sequel boogeyman,Donald Pleasence Danielle Harris Ellie Cornell Beau Starr Don Shanks,Dominique Othenin-Girard,Trans Pacific Films ,96,Horror Thriller,"Michael Lives, And This Time They're Ready!",default_video.mp4,https://image.tmdb.org/t/p/w500//m4mVpkghEgWrZsxpgCmpDMlNrL2.jpg,0,1,5.0
2648,Bernie,"In this true story in the tiny, rural town of Carthage, TX, assistant funeral director Bernie Tiede was one of the town's most beloved residents. Everyone loved and appreciated Bernie, and it came as no surprise when he befriended Marjorie Nugent, an affluent widow who was as well known for her sour attitude as her fortune. Until that day news came that Marjorie Nugent had been dead for some time, and Bernie Tiede was being charged with the murder.",prison visit funeral director funeral home amateur theater embezzlement,Jack Black Shirley MacLaine Matthew McConaughey Brady Coleman Tommy G. Kendrick,Richard Linklater,Castle Rock Entertainment Horsethief Pictures Mandalay Vision Wind Dancer Productions Detour Filmproduction ,100,Comedy Crime Drama,A story so unbelievable it must be true.,default_video.mp4,https://image.tmdb.org/t/p/w500//rW5CetooG545jpkPNpD4FjFAXfe.jpg,0,1,5.0
2649,Dolphins and Whales: Tribes of the Ocean,"This documentary goes to coral reefs of the Bahamas and the waters of the Kingdom of Tonga for a close encounter with the surviving tribes of the ocean: wild dolphins and belugas, the love of a Humpback mother for her newborn calf, the singing Humpback males, an orca the mighty King of the ocean, and the gentle manatee. Little-known aspects of these creatures capable of sophisticated communication and social interaction. Documents the life of these graceful, majestic yet endangered sea creatures",dolphin whale killer whale imax 3d,Daryl Hannah Charlotte Rampling,Jean-Jacques Mantello,3D Entertainment Gavin McKinney Underwater Productions ,42,Documentary,,default_video.mp4,https://image.tmdb.org/t/p/w500//4Xrnb7m2HkT1oO7XjGhM6TcRXMB.jpg,0,1,5.0
2650,Pollock,"In August of 1949, Life Magazine ran a banner headline that begged the question: ""Jackson Pollock: Is he the greatest living painter in the United States?"" The film is a look back into the life of an extraordinary man, a man who has fittingly been called ""an artist dedicated to concealment, a celebrity who nobody knew."" As he struggled with self-doubt, engaging in a lonely tug-of-war between needing to express himself and wanting to shut the world out, Pollock began a downward spiral.",artist success relationship problems alcoholism independent film,Ed Harris Marcia Gay Harden Tom Bower Jennifer Connelly Bud Cort,Ed Harris,Fred Berner Films Zeke Productions ,122,Drama Romance,A true portrait of life and art.,default_video.mp4,https://image.tmdb.org/t/p/w500//azsBSw2zw2uNHiCjTnbe9TJVEDB.jpg,0,1,5.0
2651,200 Cigarettes,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses.",new year's eve independent film relationship woman director lower east side,Ben Affleck Casey Affleck Dave Chappelle Kate Hudson Janeane Garofalo,Risa Bramon Garcia,Paramount Pictures ,101,Comedy Drama Romance,It's 11:59 on New Years Eve... do you know where your date is?,default_video.mp4,https://image.tmdb.org/t/p/w500//p3te4NQcthhcgsaopLW96nwnk7Q.jpg,0,1,5.0
2652,The Words,"The Words follows young writer Rory Jansen who finally achieves long sought after literary success after publishing the next great American novel. There's only one catch - he didn't write it. As the past comes back to haunt him and his literary star continues to rise, Jansen is forced to confront the steep price that must be paid for stealing another man's work, and for placing ambition and success above life's most fundamental three words.",plagiarized book stolen novel plagiarized novel aspiring writer,Bradley Cooper Zoe Saldana Jeremy Irons Dennis Quaid Olivia Wilde,Brian Klugman,CBS Films Also Known As Pictures ,96,Drama Thriller,There's more than one way to take a life.,default_video.mp4,https://image.tmdb.org/t/p/w500//aJtPLZS7tlpiQl6pEr8H42K565x.jpg,0,1,5.0
2653,Casa De Mi Padre,"Scheming of a way to save their father's ranch, the Alvarez brothers find themselves in a war with Mexico's most feared drug lord.",mexico organized crime drug lord padre aftercreditsstinger,Will Ferrell Gael Garc\u00eda Bernal G\u00e9nesis Rodr\u00edguez Diego Luna Efren Ramirez,Matt Piedmont,NALA Films Gary Sanchez Productions Lions Gate ,84,Comedy Western,Funniest movie you'll ever read.,default_video.mp4,https://image.tmdb.org/t/p/w500//kVCc7xwTAlckBofazrwIz8x1TXC.jpg,0,1,5.0
2654,City Island,"The Rizzos, a family who doesn't share their habits, aspirations, and careers with one another, find their delicate web of lies disturbed by the arrival of a young ex-con brought home by Vince, the patriarch of the family, who is a corrections officer in real life, and a hopeful actor in private.",secret fetishism stripper family secrets convict,Andy Garc\u00eda Julianna Margulies Steven Strait Dominik Garc\u00eda-Lorido Ezra Miller,Raymond De Felitta,Lucky Monkey Pictures CineSon Entertainment Filmsmith Productions Medici Entertainment Gremi Film Production ,104,Drama Comedy,Truth is stranger than family,default_video.mp4,https://image.tmdb.org/t/p/w500//t7LJY2LCcGRLP9E4QbwBkLpZ2W7.jpg,0,1,5.0
2655,The Guard,"Two policemen must join forces to take on an international drug- smuggling gang - one, an unorthodox Irish policeman and the other, a straitlaced FBI agent. Sergeant Gerry Boyle is an eccentric small-town cop with a confrontational and crass personality and a subversive sense of humor. A longtime policeman in County Galway, Boyle is a maverick with his own moral code. He has seen enough of the world to know there isn't much to it and has had plenty of time to think about it. When a fellow police officer disappears and Boyle's small town becomes key to a large drug trafficking investigation, he is forced to at least feign interest when dealing with the humorless FBI agent Wendell Everett assigned to the case.",prostitute blackmail drug smuggle rural ireland dry humour,Brendan Gleeson Don Cheadle Liam Cunningham Mark Strong Katarina Cas,John Michael McDonagh,UK Film Council Crescendo Productions Element Pictures Irish Film Board Prescience Reprisal Films Aegis Film Fund ,96,Action Comedy Thriller Crime,The FBI are about to discover that things work a little differently around here.,default_video.mp4,https://image.tmdb.org/t/p/w500//dtQiStID0le2EMTmJXupPRybARB.jpg,0,1,5.0
2656,College,A wild weekend is in store for three high school seniors who visit a local college campus as prospective freshmen.,sexuality college girlfriend vomit celebration,Drake Bell Andrew Caldwell Andree Moss Carolyn Moss Wendy Talley,Deb Hagan,Metro-Goldwyn-Mayer (MGM) ,94,Comedy,,default_video.mp4,https://image.tmdb.org/t/p/w500//e963mXIiuSwVyklsJxJ68mQ4CE.jpg,0,1,5.0
2657,The Virgin Suicides,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",michigan 1970s youth family woman director,James Woods Kathleen Turner Kirsten Dunst Josh Hartnett Michael Par\u00e9,Sofia Coppola,American Zoetrope ,97,Drama Romance,"Beautiful, mysterious, haunting, invariably fatal. Just like life.",default_video.mp4,https://image.tmdb.org/t/p/w500//wDrTeDUuWf7SRQnkVea2ZpOcwnt.jpg,0,1,5.0
2658,Little Voice,"After the death of her father, Little Voice or LV becomes a virtual recluse, never going out and hardly ever saying a word. She just sits in her bedroom listening to her father's collection of old records of Shirley Bassey, Marilyn Monroe and various other famous female singers. But at night time, LV sings, imitating these great singers with surprising accuracy. One night she is overheard by one of her mother's boyfriends, who happens to be a talent agent. He manages to convince her that her talent is special and arranges for her to perform at the local night club, but several problems arise.",parents kids relationship voice loneliness independent film singer,Brenda Blethyn Michael Caine Ewan McGregor Jane Horrocks Jim Broadbent,Mark Herman,Miramax Films ,97,Comedy Drama,Finding your own voice can be magic.,default_video.mp4,https://image.tmdb.org/t/p/w500//eMzV2BU8t05j0nbYTljpxGMW7Y9.jpg,0,1,5.0
2659,Miss March,A young man awakens from a four-year coma to hear that his once virginal high-school sweetheart has since become a centerfold in one of the world's most famous men's magazines. He and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine's legendary mansion headquarters and win back the girl.,sex first time virgin road trip playboy,Zach Cregger Trevor Moore Raquel Alessi Craig Robinson Molly Stanton,Zach Cregger,The Jacobson Company ,89,Comedy Romance,"After four years in a coma, Eugene Pratt is going to be reunited with his high school sweetheart... on pages 95-97.",default_video.mp4,https://image.tmdb.org/t/p/w500//cWjaFmJ2pjMcWeKh00PJ3zOBMOq.jpg,0,1,5.0
2660,Wish I Was Here,"Aidan Bloom, a struggling actor, father and husband, is 35 years old and still trying to find a purpose for his life. He and his wife are barely getting by financially and Aidan passes his time by fantasizing about being the great futuristic Space-Knight he'd always dreamed he'd be as a little kid. When his ailing father can no longer afford to pay for private school for his two kids and the only available public school is on its last legs, Aidan reluctantly agrees to attempt to home-school them. Through teaching them about life his way, Aidan gradually discovers some of the parts of himself he couldn't find.",jew independent film homeschooling family struggling actor,Zach Braff Kate Hudson Joey King Pierce Gagnon Donald Faison,Zach Braff,Double Feature Films Wild Bunch Worldview Entertainment ,120,Drama Comedy,Life is an occasion. Rise to it.,default_video.mp4,https://image.tmdb.org/t/p/w500//hDDXIWLBS6rNPJS4tQvEXWxGXjK.jpg,0,1,5.0
2661,Simply Irresistible,"After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.",restaurant department store kitchen love crab,Sarah Michelle Gellar Sean Patrick Flanery Dylan Baker Patricia Clarkson Lawrence Gilliard Jr.,Mark Tarlov,New Regency Pictures Taurus Film Polar Entertainment Corporation ,95,Comedy,Magic opened up their hearts... Love did the rest.,default_video.mp4,https://image.tmdb.org/t/p/w500//zFsqqPQUz69wPaLBqQeiGbGiW7J.jpg,0,1,5.0
2662,Hedwig and the Angry Inch,A transexual punk rock girl from East Berlin tours the US with her rock band as she tells her life story and follows the ex-boyfriend/bandmate who stole her songs.,transvestism gay sex singer transgender,John Cameron Mitchell Miriam Shor Stephen Trask Theodore Liscinski Rob Campbell,John Cameron Mitchell,New Line Cinema Killer Films ,95,Comedy Music,An anatomically incorrect rock odyssey,default_video.mp4,https://image.tmdb.org/t/p/w500//jafIFAW8sHQkzWPGoMDR4892dFI.jpg,0,1,5.0
2663,Only the Strong,"Former Green Beret Louis Stevens returns to his hometown of Miami after completing military service in Brazil, only to learn that his old high school has become a haven for gangs and drug dealers. After Stevens uses his capoeira skills to kick several drug dealers off of the school property, Kerrigan, one of Stevens' old teachers, sees the impact that Stevens has on the students. Kerrigan gives him the task of teaching Capoeira to a handful of the worst at-risk students at the school.",,Mark Dacascos Geoffrey Lewis Stacey Travis Paco Christian Prieto Todd Susman,Sheldon Lettich,Davis Films Freestone Pictures ,99,Action,The ultimate martial art.,default_video.mp4,https://image.tmdb.org/t/p/w500//szV6XpbpY14AgnCfupB2gzR1dr3.jpg,0,1,5.0
